Card	Time1	Time2	Time3
1412500	6.146e+006	6.1457e+006	6.5099e+006
1415000	6.1587e+006	6.1628e+006	6.2241e+006
1417500	6.1977e+006	6.1738e+006	6.1765e+006
1420000	6.6884e+006	7.3324e+006	6.1793e+006
1422500	6.1868e+006	6.2202e+006	6.1901e+006
1425000	6.2709e+006	6.1936e+006	6.9615e+006
1427500	6.2182e+006	6.208e+006	6.2004e+006
1430000	6.2376e+006	6.2176e+006	7.1595e+006
1432500	6.2347e+006	6.2722e+006	7.5153e+006
1435000	6.2727e+006	6.2575e+006	7.5071e+006
1437500	6.2576e+006	6.2516e+006	9.5806e+006
1440000	7.2189e+006	6.2665e+006	6.3019e+006
1442500	6.6473e+006	6.2755e+006	6.3139e+006
1445000	6.378e+006	6.2885e+006	6.299e+006
1447500	6.3276e+006	6.2948e+006	7.0698e+006
1450000	6.3434e+006	6.316e+006	6.3233e+006
1452500	6.319e+006	6.3195e+006	6.3309e+006
1455000	6.3247e+006	6.3387e+006	6.9468e+006
1457500	6.3463e+006	6.3365e+006	7.2147e+006
1460000	6.3487e+006	6.3525e+006	7.3668e+006
1462500	6.3743e+006	6.3671e+006	6.3794e+006
1465000	6.6456e+006	6.3738e+006	1.20336e+007
1467500	6.3856e+006	6.3899e+006	7.1136e+006
1470000	6.3964e+006	6.4019e+006	6.4116e+006
1472500	6.399e+006	6.4058e+006	6.8119e+006
1475000	6.4145e+006	6.418e+006	6.9101e+006
1477500	6.4317e+006	6.4386e+006	7.3238e+006
1480000	6.4336e+006	6.4476e+006	6.449e+006
1482500	6.4478e+006	6.4567e+006	6.8614e+006
1485000	6.477e+006	6.4981e+006	7.1594e+006
1487500	6.5192e+006	6.4835e+006	7.0276e+006
1490000	6.5046e+006	8.7063e+006	7.9758e+006
1492500	6.4888e+006	7.3579e+006	6.4931e+006
1495000	6.5258e+006	6.6565e+006	6.5019e+006
1497500	6.5705e+006	7.6034e+006	6.5196e+006
1500000	6.5309e+006	6.528e+006	7.9998e+006
1502500	6.8802e+006	6.534e+006	6.5578e+006
1505000	6.5467e+006	6.5523e+006	6.5573e+006
1507500	6.5893e+006	6.5511e+006	6.5592e+006
1510000	6.5765e+006	6.5738e+006	6.606e+006
1512500	6.5777e+006	6.5764e+006	7.6258e+006
1515000	6.5948e+006	6.591e+006	6.5869e+006
1517500	6.606e+006	6.5997e+006	6.6063e+006
1520000	6.614e+006	6.6138e+006	6.6154e+006
1522500	6.6703e+006	6.6217e+006	6.6334e+006
1525000	6.6382e+006	6.6291e+006	6.64e+006
1527500	6.7693e+006	6.6436e+006	6.6553e+006
1530000	6.6611e+006	6.664e+006	6.6612e+006
1532500	6.6771e+006	6.6655e+006	7.6583e+006
1535000	6.6849e+006	6.6863e+006	6.699e+006
1537500	6.6877e+006	6.6885e+006	6.6927e+006
1540000	8.1002e+006	6.7414e+006	6.6994e+006
1542500	7.1692e+006	6.712e+006	8.3125e+006
1545000	7.0377e+006	6.7268e+006	7.1981e+006
1547500	7.3018e+006	6.7567e+006	7.5913e+006
1550000	6.7559e+006	6.7929e+006	6.762e+006
1552500	6.7833e+006	6.7831e+006	7.5833e+006
1555000	6.7794e+006	6.7794e+006	6.7752e+006
1557500	6.7965e+006	6.7807e+006	6.7839e+006
1560000	6.7977e+006	6.7853e+006	1.05123e+007
1562500	8.0171e+006	8.7012e+006	6.7968e+006
1565000	6.8104e+006	6.8421e+006	7.8522e+006
1567500	6.8163e+006	6.8192e+006	7.3455e+006
1570000	6.8281e+006	6.8407e+006	7.6534e+006
1572500	6.8399e+006	6.8558e+006	7.6805e+006
1575000	6.857e+006	6.8615e+006	6.8521e+006
1577500	6.8696e+006	6.9146e+006	6.8649e+006
1580000	6.8742e+006	6.9161e+006	6.8671e+006
1582500	6.8973e+006	6.884e+006	6.8784e+006
1585000	6.8958e+006	6.9079e+006	6.903e+006
1587500	6.9258e+006	7.8548e+006	6.9275e+006
1590000	6.9248e+006	7.5573e+006	7.9044e+006
1592500	6.9749e+006	7.1906e+006	8.1596e+006
1595000	6.9343e+006	6.9539e+006	9.637e+006
1597500	6.9518e+006	7.4387e+006	1.25927e+007
1600000	6.96e+006	7.0007e+006	7.6344e+006
1602500	6.9788e+006	6.9783e+006	7.6802e+006
1605000	6.9907e+006	6.9853e+006	7.0076e+006
1607500	7.0016e+006	6.9994e+006	7.9156e+006
1610000	6.9994e+006	7.007e+006	6.9969e+006
1612500	7.0242e+006	7.0107e+006	7.0263e+006
1615000	7.0378e+006	7.5177e+006	7.024e+006
1617500	7.0276e+006	7.0412e+006	7.0326e+006
1620000	7.0468e+006	7.0444e+006	7.0449e+006
1622500	7.07e+006	7.0572e+006	7.0497e+006
1625000	7.0675e+006	7.0777e+006	7.0618e+006
1627500	7.1281e+006	7.3641e+006	7.0744e+006
1630000	7.0847e+006	7.0839e+006	8.3054e+006
1632500	7.1136e+006	7.1238e+006	7.0989e+006
1635000	8.1692e+006	7.1363e+006	7.1492e+006
1637500	7.1279e+006	7.1592e+006	8.9171e+006
1640000	7.9033e+006	7.1522e+006	7.1259e+006
1642500	7.1508e+006	7.1608e+006	7.1833e+006
1645000	7.5235e+006	7.1534e+006	7.1545e+006
1647500	8.0251e+006	7.1627e+006	7.1578e+006
1650000	7.1836e+006	7.1752e+006	7.2104e+006
1652500	7.1866e+006	7.1845e+006	7.1895e+006
1655000	7.2093e+006	7.2057e+006	7.1955e+006
1657500	7.2154e+006	7.2086e+006	7.2148e+006
1660000	7.2475e+006	7.2183e+006	7.3628e+006
1662500	7.2334e+006	7.2293e+006	7.2366e+006
1665000	7.245e+006	7.2382e+006	7.236e+006
1667500	7.2729e+006	7.2562e+006	7.2649e+006
1670000	7.2636e+006	7.2737e+006	7.2621e+006
1672500	7.2757e+006	7.3019e+006	7.2783e+006
1675000	7.289e+006	7.2979e+006	7.3003e+006
1677500	7.2993e+006	7.2967e+006	7.2931e+006
1680000	7.3158e+006	8.3802e+006	7.3011e+006
1682500	7.327e+006	7.8493e+006	1.26039e+007
1685000	7.3308e+006	8.1962e+006	7.3338e+006
1687500	7.3364e+006	7.3443e+006	7.4133e+006
1690000	7.3877e+006	7.3519e+006	7.3544e+006
1692500	7.3607e+006	7.3791e+006	7.3628e+006
1695000	8.5983e+006	7.3875e+006	7.3691e+006
1697500	8.4116e+006	7.3794e+006	7.3838e+006
1700000	7.396e+006	7.3891e+006	7.3908e+006
1702500	7.4072e+006	7.4237e+006	7.4177e+006
1705000	8.6206e+006	7.4082e+006	7.8578e+006
1707500	7.437e+006	7.429e+006	7.426e+006
1710000	7.4347e+006	7.4479e+006	7.4271e+006
1712500	7.4524e+006	7.4531e+006	7.4383e+006
1715000	1.35107e+007	7.4649e+006	9.8348e+006
1717500	7.4712e+006	7.4669e+006	7.4989e+006
1720000	7.5475e+006	7.4739e+006	7.4755e+006
1722500	7.4901e+006	7.4911e+006	7.4833e+006
1725000	8.5158e+006	7.5078e+006	7.4975e+006
1727500	7.9136e+006	7.5106e+006	7.5301e+006
1730000	8.3427e+006	7.5269e+006	7.5265e+006
1732500	7.5451e+006	7.5291e+006	7.5649e+006
1735000	7.5418e+006	7.5373e+006	7.5438e+006
1737500	7.5547e+006	7.5534e+006	7.5541e+006
1740000	7.6165e+006	7.5742e+006	7.5956e+006
1742500	7.5785e+006	7.5808e+006	7.5831e+006
1745000	7.587e+006	7.593e+006	7.5934e+006
1747500	7.6109e+006	7.5948e+006	7.5951e+006
1750000	7.6065e+006	7.6102e+006	7.6083e+006
1752500	7.62e+006	7.7175e+006	7.6221e+006
1755000	7.6617e+006	7.6435e+006	7.6307e+006
1757500	7.6456e+006	7.6373e+006	7.6399e+006
1760000	7.6489e+006	7.6967e+006	7.7279e+006
1762500	7.6647e+006	7.663e+006	7.7041e+006
1765000	7.6786e+006	1.14549e+007	7.7285e+006
1767500	7.6886e+006	8.8453e+006	7.6821e+006
1770000	7.7259e+006	7.9448e+006	8.8778e+006
1772500	7.7024e+006	7.7012e+006	7.753e+006
1775000	7.7225e+006	7.7133e+006	1.59784e+007
1777500	7.7295e+006	7.7254e+006	7.7236e+006
1780000	7.7445e+006	7.7377e+006	7.7327e+006
1782500	7.7602e+006	7.7397e+006	7.7437e+006
1785000	7.8122e+006	7.7629e+006	7.7629e+006
1787500	7.7789e+006	7.7794e+006	7.7749e+006
1790000	7.7794e+006	7.7775e+006	7.7816e+006
1792500	7.785e+006	7.8014e+006	7.788e+006
1795000	7.8463e+006	7.8348e+006	7.8033e+006
1797500	7.8164e+006	7.8255e+006	7.8206e+006
1800000	7.8373e+006	7.8165e+006	7.8286e+006
1802500	7.8353e+006	7.8294e+006	7.8632e+006
1805000	7.8575e+006	7.8409e+006	7.8427e+006
1807500	7.8555e+006	7.8568e+006	7.8519e+006
1810000	8.7635e+006	7.872e+006	7.8626e+006
1812500	7.8799e+006	7.8718e+006	7.8768e+006
1815000	7.9754e+006	7.8853e+006	7.8871e+006
1817500	8.0213e+006	7.9003e+006	7.9094e+006
1820000	7.9414e+006	7.9096e+006	7.9071e+006
1822500	7.9218e+006	7.9191e+006	7.9244e+006
1825000	7.9975e+006	7.9409e+006	8.6445e+006
1827500	7.9443e+006	7.9461e+006	8.2667e+006
1830000	7.9599e+006	7.9579e+006	7.9709e+006
1832500	7.9946e+006	7.965e+006	7.9768e+006
1835000	1.15051e+007	8.0699e+006	7.975e+006
1837500	7.9807e+006	7.9864e+006	9.0462e+006
1840000	8.0006e+006	7.9959e+006	8.2229e+006
1842500	8.0233e+006	8.0893e+006	8.0121e+006
1845000	8.0354e+006	8.0194e+006	8.024e+006
1847500	9.5632e+006	8.0303e+006	1.08795e+007
1850000	8.0462e+006	8.0442e+006	8.0357e+006
1852500	8.0829e+006	8.0618e+006	9.0235e+006
1855000	8.0605e+006	8.0664e+006	8.0659e+006
1857500	8.0889e+006	8.1248e+006	8.9787e+006
1860000	8.0786e+006	8.1123e+006	8.0921e+006
1862500	8.1258e+006	8.0926e+006	8.1209e+006
1865000	8.1067e+006	8.1087e+006	8.1168e+006
1867500	8.9825e+006	9.8691e+006	8.163e+006
1870000	8.1303e+006	8.1268e+006	8.1184e+006
1872500	8.1532e+006	8.2492e+006	8.1355e+006
1875000	8.1546e+006	8.1558e+006	8.142e+006
1877500	8.1557e+006	8.1635e+006	9.086e+006
1880000	8.1681e+006	8.1753e+006	8.2202e+006
1882500	8.1794e+006	1.03737e+007	8.1803e+006
1885000	8.1933e+006	8.7503e+006	8.1901e+006
1887500	8.2799e+006	8.6979e+006	8.2112e+006
1890000	8.238e+006	8.2064e+006	8.2092e+006
1892500	8.7901e+006	8.2308e+006	8.2233e+006
1895000	8.2347e+006	8.2444e+006	8.2421e+006
1897500	8.5681e+006	8.2793e+006	8.2422e+006
1900000	8.2832e+006	8.2509e+006	8.2502e+006
1902500	8.2718e+006	8.2796e+006	8.283e+006
1905000	8.2804e+006	8.2793e+006	8.4445e+006
1907500	8.2864e+006	8.2881e+006	8.2975e+006
1910000	8.4243e+006	8.292e+006	8.3052e+006
1912500	8.3424e+006	8.3107e+006	8.7086e+006
1915000	8.3197e+006	8.3169e+006	8.3276e+006
1917500	8.4457e+006	8.3401e+006	8.3363e+006
1920000	8.3452e+006	8.3426e+006	8.3391e+006
1922500	8.349e+006	8.36e+006	8.3631e+006
1925000	8.3696e+006	8.3638e+006	8.3783e+006
1927500	8.3843e+006	8.3793e+006	8.3726e+006
1930000	8.3876e+006	8.3952e+006	8.3947e+006
1932500	8.4057e+006	8.3898e+006	9.6239e+006
1935000	8.4151e+006	8.4125e+006	8.542e+006
1937500	8.4153e+006	8.4183e+006	1.04082e+007
1940000	8.4348e+006	8.4354e+006	8.4224e+006
1942500	1.26435e+007	8.4427e+006	8.4374e+006
1945000	1.33747e+007	8.5773e+006	8.4502e+006
1947500	1.29575e+007	8.4704e+006	8.4722e+006
1950000	1.03893e+007	8.5269e+006	8.4673e+006
1952500	9.0884e+006	8.4817e+006	8.477e+006
1955000	9.9126e+006	8.5025e+006	8.5112e+006
1957500	9.814e+006	8.5089e+006	8.5074e+006
1960000	9.9462e+006	8.5124e+006	8.5445e+006
1962500	1.04216e+007	9.3225e+006	8.5248e+006
1965000	9.3077e+006	8.5423e+006	8.5466e+006
1967500	1.10176e+007	1.23838e+007	8.5863e+006
1970000	1.03383e+007	8.7576e+006	8.5543e+006
1972500	1.08398e+007	8.6599e+006	8.5641e+006
1975000	1.01448e+007	8.574e+006	8.5826e+006
1977500	1.00335e+007	8.5882e+006	8.6881e+006
1980000	9.7014e+006	8.5997e+006	8.6769e+006
1982500	9.8779e+006	8.6182e+006	8.8004e+006
1985000	1.03449e+007	8.6313e+006	8.7316e+006
1987500	1.03035e+007	8.6338e+006	1.017e+007
1990000	1.27705e+007	8.7005e+006	8.6441e+006
1992500	1.10346e+007	8.6622e+006	8.6619e+006
1995000	1.04984e+007	8.951e+006	8.6731e+006
1997500	1.09695e+007	8.6837e+006	8.6884e+006
2000000	9.9585e+006	8.6894e+006	8.6989e+006
